"filename","value","description","acronym","treatment"
"0zt_2023_2_5-ch1_.ANA",308.39,"Time to 1st probe from start of EPG","t_1Pr","ZT0"
"0zt_2023_2_5-ch1_.ANA",3,"Number of probes to the 1st E1","n_Pr.1E1","ZT0"
"0zt_2023_2_5-ch1_.ANA",0,"Number of F","n_F","ZT0"
"0zt_2023_2_5-ch1_.ANA",337.59,"Duration of 1st probe","s_1Pr","ZT0"
"0zt_2023_2_5-ch1_.ANA",603.51,"Duration of 2nd probe","s_2Pr","ZT0"
"0zt_2023_2_5-ch1_.ANA",455.74,"Duration of the shortest C wave before E1","mnt_E1inPr","ZT0"
"0zt_2023_2_5-ch1_.ANA",51.05,"Duration of 2nd nonprobe period","s_2np","ZT0"
"0zt_2023_2_5-ch1_.ANA",0,"Total duration of F","s_F","ZT0"
"0zt_2023_2_5-ch1_.ANA",383.51,"Duration of nonprobe period before the first E","s_np.1E","ZT0"
"0zt_2023_2_5-ch1_.ANA",5.23,"Mean duration of pd","a_pd","ZT0"
"0zt_2023_2_5-ch1_.ANA",NA,"Mean duration of pd-L","a_pd-L","ZT0"
"0zt_2023_2_5-ch1_.ANA",5.23,"Mean duration of pd-S","a_pd-S","ZT0"
"0zt_2023_2_5-ch1_.ANA",11.67,"Average number of pd per probe","n_pd/n_Pr","ZT0"
"0zt_2023_2_5-ch1_.ANA",0,"Mean duration of F","a_F","ZT0"
"0zt_2023_2_5-ch1_.ANA",7444.48,"Time to 1st E from start of EPG (total duration of EPG recording if E is missing)","t_1Erec","ZT0"
"0zt_2023_2_5-ch1_.ANA",7136.09,"Time to 1st E from 1st probe (time from 1st probe to the end of EPG recording if E is missing)","t_1Eexp","ZT0"
"0zt_2023_2_5-ch1_.ANA",6119.87,"Time to first E from the beginning of that probe (missing data if E is missing)","t_1EinPr","ZT0"
"0zt_2023_2_5-ch1_.ANA",1,"Number of G","n_G","ZT0"
"0zt_2023_2_5-ch1_.ANA",4280.74,"Duration of G","s_G","ZT0"
"0zt_2023_2_5-ch1_.ANA",4280.74,"Mean duration of G","a_G","ZT0"
"0zt_2023_2_5-ch1_.ANA",0,"Number of probes after 1st E","n_Pr.after1E","ZT0"
"0zt_2023_2_5-ch1_.ANA",0,"Number of probes (shorter than 3 minutes) after 1st E","n_bPr.after1E","ZT0"
"0zt_2023_2_5-ch1_.ANA",1,"Number of E1","n_E1","ZT0"
"0zt_2023_2_5-ch1_.ANA",0,"Number of E1 (longer than 10 minutes) followed by E2","n_lE1followedbyE2","ZT0"
"0zt_2023_2_5-ch1_.ANA",0,"Number of single E1","n_sgE1","ZT0"
"0zt_2023_2_5-ch1_.ANA",1,"Number of E2","n_E2","ZT0"
"0zt_2023_2_5-ch1_.ANA",1,"Number of sustained E2 (longer than 10 minutes)","n_sE2","ZT0"
"0zt_2023_2_5-ch1_.ANA",21355.52,"Duration of first E","d_1E","ZT0"
"0zt_2023_2_5-ch1_.ANA",0.29,"Contribution of E1 to phloem phase (%)","%_E1/E12","ZT0"
"0zt_2023_2_5-ch1_.ANA",62.01,"Duration of E1 followed by first sustained E2 (>10 min)","d_E1followedby1sE2","ZT0"
"0zt_2023_2_5-ch1_.ANA",62.01,"Duration of E1 followed by the first E2","d_E1followedby1E2","ZT0"
"0zt_2023_2_5-ch1_.ANA",100,"Potential E2 index","E2index","ZT0"
"0zt_2023_2_5-ch1_.ANA",21355.52,"Total duration of E","s_E","ZT0"
"0zt_2023_2_5-ch1_.ANA",62.01,"Total duration of E1","s_E1","ZT0"
"0zt_2023_2_5-ch1_.ANA",62.01,"Total duration of E1 followed by sustained E2 (>10 min)","s_E1followedbysE2","ZT0"
"0zt_2023_2_5-ch1_.ANA",62.01,"Total duration of E1 followed by E2","s_E1followedbyE2","ZT0"
"0zt_2023_2_5-ch1_.ANA",0,"Total duration of single E1","s_sgE1","ZT0"
"0zt_2023_2_5-ch1_.ANA",21355.52,"Duration of E1 followed by E2 and E2","s_E12","ZT0"
"0zt_2023_2_5-ch1_.ANA",21293.51,"Total duration of E2","s_E2","ZT0"
"0zt_2023_2_5-ch1_.ANA",62.01,"Mean duration of E1","a_E1","ZT0"
"0zt_2023_2_5-ch1_.ANA",21293.51,"Mean duration of E2","a_E2","ZT0"
"0zt_2023_2_5-ch1_.ANA",3,"Number of probes","n_Pr","ZT0"
"0zt_2023_2_5-ch1_.ANA",4,"Number of C","n_C","ZT0"
"0zt_2023_2_5-ch1_.ANA",0,"Number of short probes (<3 minutes)","n_bPr","ZT0"
"0zt_2023_2_5-ch1_.ANA",3,"Number of np","n_Np","ZT0"
"0zt_2023_2_5-ch1_.ANA",35,"Number of pd","n_pd","ZT0"
"0zt_2023_2_5-ch1_.ANA",0,"Number of pd-L","n_pd-L","ZT0"
"0zt_2023_2_5-ch1_.ANA",35,"Number of pd-S","n_pd-S","ZT0"
"0zt_2023_2_5-ch1_.ANA",0,"Number of E1e","n_E1e","ZT0"
"0zt_2023_2_5-ch1_.ANA",2780.23,"Total duration of C","s_C","ZT0"
"0zt_2023_2_5-ch1_.ANA",0,"Total duration of E1e","s_E1e","ZT0"
"0zt_2023_2_5-ch1_.ANA",7444.48,"Total duration of no phloematic phase","s_nE","ZT0"
"0zt_2023_2_5-ch1_.ANA",383.51,"Total duration of np","s_np","ZT0"
"0zt_2023_2_5-ch1_.ANA",182.89,"Total duration of pd","s_pd","ZT0"
"0zt_2023_2_5-ch1_.ANA",0,"Total duration of pd-L","s_pd-L","ZT0"
"0zt_2023_2_5-ch1_.ANA",182.89,"Total duration of pd-S","s_pd-S","ZT0"
"0zt_2023_2_5-ch1_.ANA",28416.49,"Total probing time","s_Pr","ZT0"
"0zt_2023_2_5-ch1_.ANA",127.84,"Mean duration of np","a_Np","ZT0"
"0zt_2023_2_5-ch1_.ANA",695.06,"Mean duration of C","a_C","ZT0"
"0zt_2023_2_5-ch1_.ANA",7506.49,"Time to first sustained E2 (longer than 10 minutes) from start of EPG","t_1sE2.rec","ZT0"
"0zt_2023_2_5-ch1_.ANA",7198.1,"Time to first sustained E2 (longer than 10 minutes) from the first probe","t_1sE2.exp","ZT0"
"0zt_2023_2_5-ch1_.ANA",6181.88,"Time to first sustained E2 (longer than 10 minutes) from that probe","t_1sE2inPr","ZT0"
"0zt_2023_2_5-ch1_.ANA",7506.49,"Time to first E2 from start of EPG","t_1E2.rec","ZT0"
"0zt_2023_2_5-ch1_.ANA",7198.1,"Time to first E2 from the first probe","t_1E2.exp","ZT0"
"0zt_2023_2_5-ch1_.ANA",6181.88,"Time to first E2 from that probe","t_1E2inPr","ZT0"
"0zt_2023_2_5-ch1_.ANA",383.51,"Total duration of np during the first hour","s_Np.in1stH","ZT0"
"0zt_2023_2_5-ch1_.ANA",0,"Total duration of np during the second hour","s_Np.in2ndH","ZT0"
"0zt_2023_2_5-ch1_.ANA",0,"Total duration of np during the third hour","s_Np.in3rdH","ZT0"
"0zt_2023_2_5-ch1_.ANA",0,"Total duration of np during the fourth hour","s_Np.in4thH","ZT0"
"0zt_2023_2_5-ch1_.ANA",0,"Total duration of np during the fifth hour","s_Np.in5thH","ZT0"
"0zt_2023_2_5-ch1_.ANA",0,"Total duration of np during the sixth hour","s_Np.in6thH","ZT0"
"0zt_2023_2_5-ch1_.ANA",30,"Number of pd-S during the first hour","n_pd-S.in1stH","ZT0"
"0zt_2023_2_5-ch1_.ANA",2,"Number of pd-S during the second hour","n_pd-S.in2ndH","ZT0"
"0zt_2023_2_5-ch1_.ANA",3,"Number of pd-S during the third hour","n_pd-S.in3rdH","ZT0"
"0zt_2023_2_5-ch1_.ANA",0,"Number of pd-S during the fourth hour","n_pd-S.in4thH","ZT0"
"0zt_2023_2_5-ch1_.ANA",0,"Number of pd-S during the fifth hour","n_pd-S.in5thH","ZT0"
"0zt_2023_2_5-ch1_.ANA",0,"Number of pd-S during the sixth hour","n_pd-S.in6thH","ZT0"
"0zt_2023_2_5-ch1_.ANA",5.06,"Average duration of pd-S during the first hour","s_pd-S.in1stH","ZT0"
"0zt_2023_2_5-ch1_.ANA",6.04,"Average duration of pd-S during the second hour","s_pd-S.in2ndH","ZT0"
"0zt_2023_2_5-ch1_.ANA",6.38,"Average duration of pd-S during the third hour","s_pd-S.in3ndH","ZT0"
"0zt_2023_2_5-ch1_.ANA",0,"Average duration of pd-S during the fourth hour","s_pd-S.in4thH","ZT0"
"0zt_2023_2_5-ch1_.ANA",0,"Average duration of pd-S during the fifth hour","s_pd-S.in5thH","ZT0"
"0zt_2023_2_5-ch1_.ANA",0,"Average duration of pd-S during the sixth hour","s_pd-S.in6thH","ZT0"
"0zt_2023_2_5-ch1_.ANA",0,"Number of F during the first hour","n_F.in1stH","ZT0"
"0zt_2023_2_5-ch1_.ANA",0,"Number of F during the second hour","n_F.in2ndH","ZT0"
"0zt_2023_2_5-ch1_.ANA",0,"Number of F during the third hour","n_F.in3rdH","ZT0"
"0zt_2023_2_5-ch1_.ANA",0,"Number of F during the fourth hour","n_F.in4thH","ZT0"
"0zt_2023_2_5-ch1_.ANA",0,"Number of F during the fifth hour","n_F.in5thH","ZT0"
"0zt_2023_2_5-ch1_.ANA",0,"Number of F during the sixth hour","n_F.in6thH","ZT0"
"0zt_2023_2_5-ch1_.ANA",0,"Total duration of F during the first hour","s_F.in1stH","ZT0"
"0zt_2023_2_5-ch1_.ANA",0,"Total duration of F during the second hour","s_F.in2ndH","ZT0"
"0zt_2023_2_5-ch1_.ANA",0,"Total duration of F during the third hour","s_F.in3rdH","ZT0"
"0zt_2023_2_5-ch1_.ANA",0,"Total duration of F during the fourth hour","s_F.in4thH","ZT0"
"0zt_2023_2_5-ch1_.ANA",0,"Total duration of F during the fifth hour","s_F.in5thH","ZT0"
"0zt_2023_2_5-ch1_.ANA",0,"Total duration of F during the sixth hour","s_F.in6thH","ZT0"
"0zt_2023_2_5-ch1_.ANA",3,"Number of probes during the first hour","n_Pr.in1stH","ZT0"
"0zt_2023_2_5-ch1_.ANA",1,"Number of probes during the second hour","n_Pr.in2ndH","ZT0"
"0zt_2023_2_5-ch1_.ANA",1,"Number of probes during the third hour","n_Pr.in3rdH","ZT0"
"0zt_2023_2_5-ch1_.ANA",1,"Number of probes during the fourth hour","n_Pr.in4thH","ZT0"
"0zt_2023_2_5-ch1_.ANA",1,"Number of probes during the fifth hour","n_Pr.in5thH","ZT0"
"0zt_2023_2_5-ch1_.ANA",1,"Number of probes during the sixth hour","n_Pr.in6thH","ZT0"
"0zt_2023_2_5-ch1_.ANA",48.94,"Time to first pd from the beginning of the first probe","t_1C.1pd","ZT0"
"0zt_2023_2_5-ch1_.ANA",21378.63,"Time from the end of the last pd to the end of the probe","t_endLpd.endC.in1Pr","ZT0"
"0zt_2023_2_5-ch1_.ANA",182.89,"Total duration of pd-II-1","s_pdII-1","ZT0"
"0zt_2023_2_5-ch1_.ANA",0,"Total duration of pd-II-2","s_pdII-2","ZT0"
"0zt_2023_2_5-ch1_.ANA",0,"Total duration of pd-II-3","s_pdII-3","ZT0"
"0zt_2023_2_5-ch1_.ANA",23.11,"Time from the end of the last pd to the beginning of the E1 followed by the sustained E2 (>10 min)","t_endLpd.E1followedbysE2","ZT0"
"0zt_2023_2_5-ch1_.ANA",21378.63,"Time from the end of the last pd to the end of the EPG record (Z)","t_endLpd.Z","ZT0"
"0zt_2023_2_5-ch1_.ANA",21355.52,"Time from the beginning of the last E1 to the end of the EPG record (Z)","t_LE1.Z","ZT0"
"0zt_2023_2_5-ch1_.ANA",21293.51,"Time from the beginning of the last E2 to the end of the EPG record (Z)","t_LE2.Z","ZT0"
"0zt_2023_2_5-ch1_.ANA",21293.51,"Duration of the longest E2","s_longestE2","ZT0"
"0zt_2023_2_5-ch1_.ANA",0,"Duration of np just after the probe of the first sustained E2","s_1npafter1sE2","ZT0"
"0zt_2023_2_5-ch1_.ANA",0,"Duration of np just after the probe of the first sustained E2 if it lasts until the end of the recording","s_1npafter1sE2followedbyend","ZT0"
"0zt_2023_2_5-ch1_.ANA",9.78,"% of probing spent in C","%probtimeinC","ZT0"
"0zt_2023_2_5-ch1_.ANA",0.22,"% of probing spent in E1","%probtimeinE1","ZT0"
"0zt_2023_2_5-ch1_.ANA",74.93,"% of probing spent in E2","%probtimeinE2","ZT0"
"0zt_2023_2_5-ch1_.ANA",0,"% of probing spent in F","%probtimeinF","ZT0"
"0zt_2023_2_5-ch1_.ANA",15.06,"% of probing spent in G","%probtimeinG","ZT0"
"0zt_2023_2_5-ch1_.ANA",100,"% E2>10 min","%sE2/E2","ZT0"
"0zt_2023_2_5-ch2_.ANA",156,"Time to 1st probe from start of EPG","t_1Pr","ZT0"
"0zt_2023_2_5-ch2_.ANA",2,"Number of probes to the 1st E1","n_Pr.1E1","ZT0"
"0zt_2023_2_5-ch2_.ANA",0,"Number of F","n_F","ZT0"
"0zt_2023_2_5-ch2_.ANA",75.54,"Duration of 1st probe","s_1Pr","ZT0"
"0zt_2023_2_5-ch2_.ANA",28475.65,"Duration of 2nd probe","s_2Pr","ZT0"
"0zt_2023_2_5-ch2_.ANA",530.19,"Duration of the shortest C wave before E1","mnt_E1inPr","ZT0"
"0zt_2023_2_5-ch2_.ANA",92.81,"Duration of 2nd nonprobe period","s_2np","ZT0"
"0zt_2023_2_5-ch2_.ANA",0,"Total duration of F","s_F","ZT0"
"0zt_2023_2_5-ch2_.ANA",248.81,"Duration of nonprobe period before the first E","s_np.1E","ZT0"
"0zt_2023_2_5-ch2_.ANA",5.41,"Mean duration of pd","a_pd","ZT0"
"0zt_2023_2_5-ch2_.ANA",NA,"Mean duration of pd-L","a_pd-L","ZT0"
"0zt_2023_2_5-ch2_.ANA",5.41,"Mean duration of pd-S","a_pd-S","ZT0"
"0zt_2023_2_5-ch2_.ANA",6,"Average number of pd per probe","n_pd/n_Pr","ZT0"
"0zt_2023_2_5-ch2_.ANA",0,"Mean duration of F","a_F","ZT0"
"0zt_2023_2_5-ch2_.ANA",854.54,"Time to 1st E from start of EPG (total duration of EPG recording if E is missing)","t_1Erec","ZT0"
"0zt_2023_2_5-ch2_.ANA",698.54,"Time to 1st E from 1st probe (time from 1st probe to the end of EPG recording if E is missing)","t_1Eexp","ZT0"
"0zt_2023_2_5-ch2_.ANA",530.19,"Time to first E from the beginning of that probe (missing data if E is missing)","t_1EinPr","ZT0"
"0zt_2023_2_5-ch2_.ANA",0,"Number of G","n_G","ZT0"
"0zt_2023_2_5-ch2_.ANA",0,"Duration of G","s_G","ZT0"
"0zt_2023_2_5-ch2_.ANA",0,"Mean duration of G","a_G","ZT0"
"0zt_2023_2_5-ch2_.ANA",0,"Number of probes after 1st E","n_Pr.after1E","ZT0"
"0zt_2023_2_5-ch2_.ANA",0,"Number of probes (shorter than 3 minutes) after 1st E","n_bPr.after1E","ZT0"
"0zt_2023_2_5-ch2_.ANA",2,"Number of E1","n_E1","ZT0"
"0zt_2023_2_5-ch2_.ANA",0,"Number of E1 (longer than 10 minutes) followed by E2","n_lE1followedbyE2","ZT0"
"0zt_2023_2_5-ch2_.ANA",0,"Number of single E1","n_sgE1","ZT0"
"0zt_2023_2_5-ch2_.ANA",2,"Number of E2","n_E2","ZT0"
"0zt_2023_2_5-ch2_.ANA",1,"Number of sustained E2 (longer than 10 minutes)","n_sE2","ZT0"
"0zt_2023_2_5-ch2_.ANA",27945.46,"Duration of first E","d_1E","ZT0"
"0zt_2023_2_5-ch2_.ANA",1.45,"Contribution of E1 to phloem phase (%)","%_E1/E12","ZT0"
"0zt_2023_2_5-ch2_.ANA",353.65,"Duration of E1 followed by first sustained E2 (>10 min)","d_E1followedby1sE2","ZT0"
"0zt_2023_2_5-ch2_.ANA",52.31,"Duration of E1 followed by the first E2","d_E1followedby1E2","ZT0"
"0zt_2023_2_5-ch2_.ANA",98.73,"Potential E2 index","E2index","ZT0"
"0zt_2023_2_5-ch2_.ANA",27945.46,"Total duration of E","s_E","ZT0"
"0zt_2023_2_5-ch2_.ANA",405.96,"Total duration of E1","s_E1","ZT0"
"0zt_2023_2_5-ch2_.ANA",353.65,"Total duration of E1 followed by sustained E2 (>10 min)","s_E1followedbysE2","ZT0"
"0zt_2023_2_5-ch2_.ANA",405.96,"Total duration of E1 followed by E2","s_E1followedbyE2","ZT0"
"0zt_2023_2_5-ch2_.ANA",0,"Total duration of single E1","s_sgE1","ZT0"
"0zt_2023_2_5-ch2_.ANA",27945.46,"Duration of E1 followed by E2 and E2","s_E12","ZT0"
"0zt_2023_2_5-ch2_.ANA",27539.5,"Total duration of E2","s_E2","ZT0"
"0zt_2023_2_5-ch2_.ANA",202.98,"Mean duration of E1","a_E1","ZT0"
"0zt_2023_2_5-ch2_.ANA",13769.75,"Mean duration of E2","a_E2","ZT0"
"0zt_2023_2_5-ch2_.ANA",2,"Number of probes","n_Pr","ZT0"
"0zt_2023_2_5-ch2_.ANA",2,"Number of C","n_C","ZT0"
"0zt_2023_2_5-ch2_.ANA",1,"Number of short probes (<3 minutes)","n_bPr","ZT0"
"0zt_2023_2_5-ch2_.ANA",2,"Number of np","n_Np","ZT0"
"0zt_2023_2_5-ch2_.ANA",12,"Number of pd","n_pd","ZT0"
"0zt_2023_2_5-ch2_.ANA",0,"Number of pd-L","n_pd-L","ZT0"
"0zt_2023_2_5-ch2_.ANA",12,"Number of pd-S","n_pd-S","ZT0"
"0zt_2023_2_5-ch2_.ANA",0,"Number of E1e","n_E1e","ZT0"
"0zt_2023_2_5-ch2_.ANA",605.73,"Total duration of C","s_C","ZT0"
"0zt_2023_2_5-ch2_.ANA",0,"Total duration of E1e","s_E1e","ZT0"
"0zt_2023_2_5-ch2_.ANA",854.54,"Total duration of no phloematic phase","s_nE","ZT0"
"0zt_2023_2_5-ch2_.ANA",248.81,"Total duration of np","s_np","ZT0"
"0zt_2023_2_5-ch2_.ANA",64.95,"Total duration of pd","s_pd","ZT0"
"0zt_2023_2_5-ch2_.ANA",0,"Total duration of pd-L","s_pd-L","ZT0"
"0zt_2023_2_5-ch2_.ANA",64.95,"Total duration of pd-S","s_pd-S","ZT0"
"0zt_2023_2_5-ch2_.ANA",28551.19,"Total probing time","s_Pr","ZT0"
"0zt_2023_2_5-ch2_.ANA",124.4,"Mean duration of np","a_Np","ZT0"
"0zt_2023_2_5-ch2_.ANA",302.86,"Mean duration of C","a_C","ZT0"
"0zt_2023_2_5-ch2_.ANA",1278.93,"Time to first sustained E2 (longer than 10 minutes) from start of EPG","t_1sE2.rec","ZT0"
"0zt_2023_2_5-ch2_.ANA",1122.93,"Time to first sustained E2 (longer than 10 minutes) from the first probe","t_1sE2.exp","ZT0"
"0zt_2023_2_5-ch2_.ANA",954.58,"Time to first sustained E2 (longer than 10 minutes) from that probe","t_1sE2inPr","ZT0"
"0zt_2023_2_5-ch2_.ANA",906.85,"Time to first E2 from start of EPG","t_1E2.rec","ZT0"
"0zt_2023_2_5-ch2_.ANA",750.85,"Time to first E2 from the first probe","t_1E2.exp","ZT0"
"0zt_2023_2_5-ch2_.ANA",582.5,"Time to first E2 from that probe","t_1E2inPr","ZT0"
"0zt_2023_2_5-ch2_.ANA",248.81,"Total duration of np during the first hour","s_Np.in1stH","ZT0"
"0zt_2023_2_5-ch2_.ANA",0,"Total duration of np during the second hour","s_Np.in2ndH","ZT0"
"0zt_2023_2_5-ch2_.ANA",0,"Total duration of np during the third hour","s_Np.in3rdH","ZT0"
"0zt_2023_2_5-ch2_.ANA",0,"Total duration of np during the fourth hour","s_Np.in4thH","ZT0"
"0zt_2023_2_5-ch2_.ANA",0,"Total duration of np during the fifth hour","s_Np.in5thH","ZT0"
"0zt_2023_2_5-ch2_.ANA",0,"Total duration of np during the sixth hour","s_Np.in6thH","ZT0"
"0zt_2023_2_5-ch2_.ANA",12,"Number of pd-S during the first hour","n_pd-S.in1stH","ZT0"
"0zt_2023_2_5-ch2_.ANA",0,"Number of pd-S during the second hour","n_pd-S.in2ndH","ZT0"
"0zt_2023_2_5-ch2_.ANA",0,"Number of pd-S during the third hour","n_pd-S.in3rdH","ZT0"
"0zt_2023_2_5-ch2_.ANA",0,"Number of pd-S during the fourth hour","n_pd-S.in4thH","ZT0"
"0zt_2023_2_5-ch2_.ANA",0,"Number of pd-S during the fifth hour","n_pd-S.in5thH","ZT0"
"0zt_2023_2_5-ch2_.ANA",0,"Number of pd-S during the sixth hour","n_pd-S.in6thH","ZT0"
"0zt_2023_2_5-ch2_.ANA",5.41,"Average duration of pd-S during the first hour","s_pd-S.in1stH","ZT0"
"0zt_2023_2_5-ch2_.ANA",0,"Average duration of pd-S during the second hour","s_pd-S.in2ndH","ZT0"
"0zt_2023_2_5-ch2_.ANA",0,"Average duration of pd-S during the third hour","s_pd-S.in3ndH","ZT0"
"0zt_2023_2_5-ch2_.ANA",0,"Average duration of pd-S during the fourth hour","s_pd-S.in4thH","ZT0"
"0zt_2023_2_5-ch2_.ANA",0,"Average duration of pd-S during the fifth hour","s_pd-S.in5thH","ZT0"
"0zt_2023_2_5-ch2_.ANA",0,"Average duration of pd-S during the sixth hour","s_pd-S.in6thH","ZT0"
"0zt_2023_2_5-ch2_.ANA",0,"Number of F during the first hour","n_F.in1stH","ZT0"
"0zt_2023_2_5-ch2_.ANA",0,"Number of F during the second hour","n_F.in2ndH","ZT0"
"0zt_2023_2_5-ch2_.ANA",0,"Number of F during the third hour","n_F.in3rdH","ZT0"
"0zt_2023_2_5-ch2_.ANA",0,"Number of F during the fourth hour","n_F.in4thH","ZT0"
"0zt_2023_2_5-ch2_.ANA",0,"Number of F during the fifth hour","n_F.in5thH","ZT0"
"0zt_2023_2_5-ch2_.ANA",0,"Number of F during the sixth hour","n_F.in6thH","ZT0"
"0zt_2023_2_5-ch2_.ANA",0,"Total duration of F during the first hour","s_F.in1stH","ZT0"
"0zt_2023_2_5-ch2_.ANA",0,"Total duration of F during the second hour","s_F.in2ndH","ZT0"
"0zt_2023_2_5-ch2_.ANA",0,"Total duration of F during the third hour","s_F.in3rdH","ZT0"
"0zt_2023_2_5-ch2_.ANA",0,"Total duration of F during the fourth hour","s_F.in4thH","ZT0"
"0zt_2023_2_5-ch2_.ANA",0,"Total duration of F during the fifth hour","s_F.in5thH","ZT0"
"0zt_2023_2_5-ch2_.ANA",0,"Total duration of F during the sixth hour","s_F.in6thH","ZT0"
"0zt_2023_2_5-ch2_.ANA",2,"Number of probes during the first hour","n_Pr.in1stH","ZT0"
"0zt_2023_2_5-ch2_.ANA",1,"Number of probes during the second hour","n_Pr.in2ndH","ZT0"
"0zt_2023_2_5-ch2_.ANA",1,"Number of probes during the third hour","n_Pr.in3rdH","ZT0"
"0zt_2023_2_5-ch2_.ANA",1,"Number of probes during the fourth hour","n_Pr.in4thH","ZT0"
"0zt_2023_2_5-ch2_.ANA",1,"Number of probes during the fifth hour","n_Pr.in5thH","ZT0"
"0zt_2023_2_5-ch2_.ANA",1,"Number of probes during the sixth hour","n_Pr.in6thH","ZT0"
"0zt_2023_2_5-ch2_.ANA",32.54,"Time to first pd from the beginning of the first probe","t_1C.1pd","ZT0"
"0zt_2023_2_5-ch2_.ANA",27962.89,"Time from the end of the last pd to the end of the probe","t_endLpd.endC.in1Pr","ZT0"
"0zt_2023_2_5-ch2_.ANA",64.95,"Total duration of pd-II-1","s_pdII-1","ZT0"
"0zt_2023_2_5-ch2_.ANA",0,"Total duration of pd-II-2","s_pdII-2","ZT0"
"0zt_2023_2_5-ch2_.ANA",0,"Total duration of pd-II-3","s_pdII-3","ZT0"
"0zt_2023_2_5-ch2_.ANA",88.17,"Time from the end of the last pd to the beginning of the E1 followed by the sustained E2 (>10 min)","t_endLpd.E1followedbysE2","ZT0"
"0zt_2023_2_5-ch2_.ANA",27962.89,"Time from the end of the last pd to the end of the EPG record (Z)","t_endLpd.Z","ZT0"
"0zt_2023_2_5-ch2_.ANA",27874.72,"Time from the beginning of the last E1 to the end of the EPG record (Z)","t_LE1.Z","ZT0"
"0zt_2023_2_5-ch2_.ANA",27521.07,"Time from the beginning of the last E2 to the end of the EPG record (Z)","t_LE2.Z","ZT0"
"0zt_2023_2_5-ch2_.ANA",27521.07,"Duration of the longest E2","s_longestE2","ZT0"
"0zt_2023_2_5-ch2_.ANA",0,"Duration of np just after the probe of the first sustained E2","s_1npafter1sE2","ZT0"
"0zt_2023_2_5-ch2_.ANA",0,"Duration of np just after the probe of the first sustained E2 if it lasts until the end of the recording","s_1npafter1sE2followedbyend","ZT0"
"0zt_2023_2_5-ch2_.ANA",2.12,"% of probing spent in C","%probtimeinC","ZT0"
"0zt_2023_2_5-ch2_.ANA",1.42,"% of probing spent in E1","%probtimeinE1","ZT0"
"0zt_2023_2_5-ch2_.ANA",96.46,"% of probing spent in E2","%probtimeinE2","ZT0"
"0zt_2023_2_5-ch2_.ANA",0,"% of probing spent in F","%probtimeinF","ZT0"
"0zt_2023_2_5-ch2_.ANA",0,"% of probing spent in G","%probtimeinG","ZT0"
"0zt_2023_2_5-ch2_.ANA",50,"% E2>10 min","%sE2/E2","ZT0"
"0zt_2023_2_5-ch3_.ANA",406.83,"Time to 1st probe from start of EPG","t_1Pr","ZT0"
"0zt_2023_2_5-ch3_.ANA",4,"Number of probes to the 1st E1","n_Pr.1E1","ZT0"
"0zt_2023_2_5-ch3_.ANA",0,"Number of F","n_F","ZT0"
"0zt_2023_2_5-ch3_.ANA",8.19,"Duration of 1st probe","s_1Pr","ZT0"
"0zt_2023_2_5-ch3_.ANA",2.44,"Duration of 2nd probe","s_2Pr","ZT0"
"0zt_2023_2_5-ch3_.ANA",751.3,"Duration of the shortest C wave before E1","mnt_E1inPr","ZT0"
"0zt_2023_2_5-ch3_.ANA",4.26,"Duration of 2nd nonprobe period","s_2np","ZT0"
"0zt_2023_2_5-ch3_.ANA",0,"Total duration of F","s_F","ZT0"
"0zt_2023_2_5-ch3_.ANA",697.33,"Duration of nonprobe period before the first E","s_np.1E","ZT0"
"0zt_2023_2_5-ch3_.ANA",4.94,"Mean duration of pd","a_pd","ZT0"
"0zt_2023_2_5-ch3_.ANA",NA,"Mean duration of pd-L","a_pd-L","ZT0"
"0zt_2023_2_5-ch3_.ANA",4.94,"Mean duration of pd-S","a_pd-S","ZT0"
"0zt_2023_2_5-ch3_.ANA",7.6,"Average number of pd per probe","n_pd/n_Pr","ZT0"
"0zt_2023_2_5-ch3_.ANA",0,"Mean duration of F","a_F","ZT0"
"0zt_2023_2_5-ch3_.ANA",1756.15,"Time to 1st E from start of EPG (total duration of EPG recording if E is missing)","t_1Erec","ZT0"
"0zt_2023_2_5-ch3_.ANA",1349.32,"Time to 1st E from 1st probe (time from 1st probe to the end of EPG recording if E is missing)","t_1Eexp","ZT0"
"0zt_2023_2_5-ch3_.ANA",751.3,"Time to first E from the beginning of that probe (missing data if E is missing)","t_1EinPr","ZT0"
"0zt_2023_2_5-ch3_.ANA",0,"Number of G","n_G","ZT0"
"0zt_2023_2_5-ch3_.ANA",0,"Duration of G","s_G","ZT0"
"0zt_2023_2_5-ch3_.ANA",0,"Mean duration of G","a_G","ZT0"
"0zt_2023_2_5-ch3_.ANA",1,"Number of probes after 1st E","n_Pr.after1E","ZT0"
"0zt_2023_2_5-ch3_.ANA",0,"Number of probes (shorter than 3 minutes) after 1st E","n_bPr.after1E","ZT0"
"0zt_2023_2_5-ch3_.ANA",2,"Number of E1","n_E1","ZT0"
"0zt_2023_2_5-ch3_.ANA",0,"Number of E1 (longer than 10 minutes) followed by E2","n_lE1followedbyE2","ZT0"
"0zt_2023_2_5-ch3_.ANA",0,"Number of single E1","n_sgE1","ZT0"
"0zt_2023_2_5-ch3_.ANA",2,"Number of E2","n_E2","ZT0"
"0zt_2023_2_5-ch3_.ANA",2,"Number of sustained E2 (longer than 10 minutes)","n_sE2","ZT0"
